MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
271049229,2023-01-01T00:12:41,27.79876,-92.56509,12.9,182.7,181.0,LEA ATK,IMO9566708,TCA6527,80.0,0.0,110.0,17.0,6.6,80.0,A
368090980,2023-01-01T00:03:27,29.13559,-90.19449,0.0,257.5,511.0,INTRA REGAL,,WDK8119,52.0,12.0,18.0,8.0,2.4,52.0,A
369240000,2023-01-01T00:00:04,28.1874,-89.87448,9.1,162.0,155.0,PEYTON CANDIES,IMO9551507,WTAF,90.0,0.0,86.0,18.0,6.2,70.0,A
367725350,2023-01-01T00:05:28,30.7637,-91.38413,0.0,317.3,281.0,UNCLE ROBERT,,WDI7102,31.0,5.0,24.0,9.0,,57.0,A
366601000,2023-01-01T00:01:02,30.33736,-88.50806,0.0,194.0,21.0,MISSISSIPPI RESPONDE,IMO9044671,WBO8584,90.0,5.0,63.0,13.0,4.4,90.0,A
367473520,2023-01-01T00:17:50,36.01213,-76.42825,6.7,63.4,72.0,ISLAND PILOT,,WDF6368,31.0,12.0,19.0,7.0,,57.0,A
316032237,2023-01-01T00:17:32,48.67401,-123.41803,0.0,360.0,511.0,WHITE PEARL,IMO0000000,,37.0,,13.0,5.0,,,B
636018799,2023-01-01T00:17:36,28.06174,-96.29263,11.9,57.0,57.0,GREEN AURA,IMO9808168,D5RL3,80.0,0.0,250.0,44.0,13.3,80.0,A
367126410,2023-01-01T00:13:58,30.21907,-93.26795,0.0,105.9,511.0,AVE MARIA,,WDD5063,31.0,12.0,22.0,10.0,,57.0,A
303273000,2023-01-01T00:08:49,32.6958,-117.15217,0.1,294.8,252.0,BOLD HORIZON,IMO7723821,WKWB,90.0,0.0,51.0,11.0,3.9,98.0,A
367558150,2023-01-01T00:00:01,29.87688,-89.90389,10.0,196.6,202.0,UNCLE SAM,,WDG6543,31.0,12.0,21.0,,,57.0,A
338087003,2023-01-01T00:17:39,29.70986,-94.99774,0.0,250.4,511.0,BRIDIE,,,37.0,,12.0,,,,B
367324580,2023-01-01T00:14:03,41.60791,-70.28695,9.0,340.3,342.0,NANTUCKET,IMO7334199,WBQ6814,60.0,0.0,70.0,18.0,2.9,60.0,A
316008900,2023-01-01T00:12:48,49.18355,-123.0725,0.0,0.0,0.0,SPERRY MARINE,,VX9DHX,0.0,15.0,20.0,10.0,0.0,0.0,A
235090339,2023-01-01T00:17:17,41.7923,-71.38209,0.0,232.9,148.0,MENA C OF RHU,IMO9636125,2FDG5,52.0,5.0,24.0,11.0,2.8,52.0,A
316043558,2023-01-01T00:01:03,49.27172,-123.11812,0.0,110.8,511.0,MISS LING,IMO0000000,,37.0,,21.0,6.0,,,B
367664870,2023-01-01T00:18:22,35.08281,-90.14196,0.0,263.2,511.0,JOY WEPFER,,WDH9126,31.0,0.0,16.0,,,31.0,A
316041231,2023-01-01T00:11:14,49.29298,-123.12786,0.0,239.4,511.0,KUMA,IMO0000000,,37.0,,25.0,6.0,,,B
338200347,2023-01-01T00:13:49,41.74811,-124.1832,0.0,121.0,511.0,MISTASEA,,,30.0,,16.0,,,,B
367604920,2023-01-01T00:04:21,29.95107,-90.38595,0.0,0.0,126.0,KAREN ANN,,WDH3163,31.0,0.0,27.0,,,57.0,A
367645470,2023-01-01T00:02:18,38.49535,-90.27557,0.0,260.8,1.0,JACOB M ECKSTEIN,,WDH7166,31.0,12.0,39.0,13.0,,57.0,A
367405830,2023-01-01T00:02:21,29.74451,-93.86879,0.0,84.0,135.0,C-TRACTOR 21,IMO9529750,WDE8466,31.0,0.0,33.0,12.0,5.7,52.0,A
367622970,2023-01-01T00:15:42,25.77555,-80.16668,0.0,185.6,115.0,JACK G CENAC,,WDH4949,31.0,5.0,23.0,,,57.0,A
368010460,2023-01-01T00:12:40,38.8295,-82.15577,0.0,360.0,511.0,KEITH A BLOUNT,,WDJ7825,31.0,3.0,19.0,7.0,,52.0,A
367659090,2023-01-01T00:01:09,29.39998,-94.8181,10.0,336.6,511.0,DOUGLAS B,,WDH8545,31.0,15.0,19.0,7.0,,31.0,A
367004560,2023-01-01T00:13:04,29.63174,-89.9158,0.7,297.0,511.0,SIR BARTON,,WDH7807,31.0,15.0,18.0,7.0,,31.0,A
338390721,2023-01-01T00:11:08,40.92685,-73.14903,1.5,220.5,511.0,LILA H,IMO0000000,,52.0,,8.0,5.0,,,B
367788410,2023-01-01T00:01:44,47.64625,-122.31038,0.0,307.3,511.0,BLUEBILL,,WDJ5515,37.0,,,,,,B
367515850,2023-01-01T00:12:42,40.61017,-74.05143,0.0,2.0,325.0,DISCOVERY COAST,IMO9655406,WDG2458,31.0,0.0,29.0,10.0,,52.0,A
367776060,2023-01-01T00:14:11,37.78364,-122.26282,0.0,360.0,511.0,ENDLESS SUMMER,IMO0000000,WDJ4270,36.0,,13.0,4.0,,,B
370150000,2023-01-01T00:02:17,24.77982,-79.60297,14.5,13.0,15.0,CORAL RUBY,IMO9464405,3ERR6,70.0,0.0,224.0,32.0,14.1,79.0,A
368064860,2023-01-01T00:17:41,18.43792,-64.75167,0.3,124.0,21.0,WEATHERLY,,WDM3025,36.0,1.0,27.0,8.0,9.0,36.0,A
338332706,2023-01-01T00:00:56,48.07566,-122.60964,0.0,68.8,511.0,MOONSHADOW,IMO0000000,WDL9483,37.0,,10.0,3.0,,,B
249644000,2023-01-01T00:12:51,28.18093,-92.85124,11.9,320.8,322.0,PYXIS MALOU,IMO9396763,9HWS9,80.0,0.0,183.0,32.0,13.0,80.0,A
368233580,2023-01-01T00:01:09,25.74759,-80.17608,0.0,360.0,511.0,ANCON,IMO0000000,WDM7391,37.0,,19.0,6.0,,,B
338184357,2023-01-01T00:06:54,37.9087,-122.3838,0.0,360.0,511.0,SHAMAN,IMO0000000,,36.0,,12.0,3.0,,,B
367449040,2023-01-01T00:07:23,30.50974,-91.75144,0.0,168.6,67.0,DAVID MCNEMAR,,WDF4192,31.0,0.0,26.0,9.0,,31.0,A
367442150,2023-01-01T00:11:01,29.09888,-90.1635,0.4,251.0,48.0,JON CADE,IMO9553165,WDF3627,60.0,0.0,52.0,9.0,2.2,0.0,A
366961220,2023-01-01T00:05:36,30.04926,-90.53915,0.0,333.3,278.0,CHARLIE-C,IMO7237468,WDH5463,31.0,0.0,24.0,7.0,,52.0,A
367121040,2023-01-01T00:14:05,41.49719,-81.72219,0.0,234.8,55.0,AMERICAN COURAGE,IMO7634226,WDD2879,70.0,0.0,193.0,20.0,8.3,70.0,A
368212950,2023-01-01T00:07:51,29.69915,-91.21898,0.0,260.5,511.0,EMILY W,,WDM5138,9.0,5.0,16.0,6.0,2.0,9.0,A
366976870,2023-01-01T00:05:56,48.52175,-122.61063,0.0,319.2,175.0,HENRY FOSS,IMO8127555,WRB5165,31.0,0.0,30.0,10.0,4.9,31.0,A
368052510,2023-01-01T00:17:40,34.15687,-119.229,9.0,103.5,511.0,GENTLEMAN,IMO0000000,WDK4166,60.0,,8.0,4.0,,,B
368059520,2023-01-01T00:03:28,26.98425,-90.32219,11.0,218.3,221.0,DEER ISLAND,IMO9788356,WDK4881,20.0,0.0,94.0,20.0,6.4,20.0,A
367530220,2023-01-01T00:03:26,47.65729,-122.37949,0.0,0.0,511.0,ST JOSEPH,,WDG3842,30.0,0.0,20.0,,,30.0,A
368106830,2023-01-01T00:06:55,27.81375,-97.41129,6.4,121.8,128.0,COOPER K,IMO9890252,WDK9813,52.0,0.0,30.0,13.0,6.4,52.0,A
367500120,2023-01-01T00:03:26,28.16144,-82.76937,0.0,108.4,511.0,GETAWAY,,WDF8933,37.0,,14.0,4.0,,,B
368003570,2023-01-01T00:12:34,48.67041,-123.40604,0.0,316.5,511.0,ELISEL,,WDJ7125,37.0,5.0,20.0,6.0,2.2,37.0,A
538009459,2023-01-01T00:10:41,17.08422,-66.31148,12.2,275.0,276.0,WONDER MIMOSA,IMO9312901,V7A4773,80.0,0.0,184.0,28.0,9.1,80.0,A
367702480,2023-01-01T00:13:43,30.52418,-91.21196,0.1,341.1,258.0,SAFETY PRIDE,,WDI4832,31.0,0.0,21.0,8.0,,57.0,A
367610960,2023-01-01T00:00:45,28.78302,-91.74446,0.0,38.1,83.0,JAMIE G EYMARD,IMO9696137,WDH3792,90.0,1.0,47.0,20.0,2.3,0.0,A
367551340,2023-01-01T00:00:01,40.64843,-74.15143,6.6,229.0,224.0,ALEX MCALLISTER,IMO8601159,WDG5889,31.0,0.0,26.0,10.0,3.8,52.0,A
366828620,2023-01-01T00:08:09,30.39798,-81.55216,0.0,68.7,511.0,VICKI M MCALLISTER,IMO9257826,WDA6093,31.0,15.0,29.0,11.0,3.7,52.0,A
247440400,2023-01-01T00:08:35,33.08014,-78.13641,16.4,238.3,240.0,GRANDE FLORIDA,IMO9782716,IBRH,70.0,0.0,200.0,37.0,8.8,70.0,A
367451110,2023-01-01T00:05:32,29.75749,-95.09421,0.0,276.6,29.0,MISS ROLANETTE,,WDF4373,31.0,12.0,23.0,10.0,,52.0,A
338226285,2023-01-01T00:08:33,26.37547,-80.07106,1.0,208.3,511.0,IT'S FOR YOU TOO,,,37.0,,,,,,B
368163250,2023-01-01T00:07:28,34.15174,-90.93128,3.8,76.8,60.0,SCARLET ROSE FURLONG,IMO1243638,WDL7763,57.0,12.0,296.0,49.0,3.1,57.0,A
367066970,2023-01-01T00:05:58,18.44772,-66.09076,0.0,281.7,511.0,BROOKLYN MCALLISTER,IMO8602294,WSB4047,70.0,15.0,35.0,10.0,4.2,31.0,A
303366000,2023-01-01T00:17:20,48.51165,-122.75698,26.3,131.5,511.0,ISLAND EXPRESS II,IMO0000000,WDK6085,60.0,,11.0,6.0,,,B
245639000,2023-01-01T00:08:10,37.81519,-76.17012,12.1,16.0,17.0,FRASERBORG,IMO9419319,PCJS,70.0,0.0,154.0,17.0,8.3,70.0,A
367304280,2023-01-01T00:04:50,38.77756,-84.01044,4.8,169.4,511.0,JENNY ANN,,WDD8897,31.0,15.0,11.0,4.0,,31.0,A
368000430,2023-01-01T00:10:46,28.95455,-95.29416,0.0,241.4,511.0,SHELLEY,,WDJ6809,57.0,,13.0,4.0,,,B
351104000,2023-01-01T00:13:06,28.38264,-94.42811,15.5,177.8,178.0,GAR ARES,IMO9892391,3FDR8,80.0,0.0,230.0,32.0,11.9,80.0,A
368220020,2023-01-01T00:11:20,47.33668,-122.58899,0.0,301.0,511.0,ANDIAMO,IMO0000000,WDM5872,37.0,,0.0,0.0,,,B
368116190,2023-01-01T00:14:18,24.55702,-81.80827,0.0,360.0,511.0,HAVANAMOON,IMO0000000,WDL2869,37.0,,31.0,9.0,,,B
367717920,2023-01-01T00:14:55,38.40351,-82.55579,0.0,360.0,511.0,BARBARA ANN,,WDI6362,31.0,15.0,10.0,,,52.0,A
538005118,2023-01-01T00:04:47,29.56044,-89.78092,0.0,149.5,300.0,STI FONTVIEILLE,IMO9645786,V7BD2,80.0,1.0,183.0,32.0,12.9,80.0,A
338212232,2023-01-01T00:03:25,38.97298,-76.25178,0.0,161.1,511.0,LAST CHANCE,,,37.0,,,,,,B
368261060,2023-01-01T00:04:55,30.51336,-91.23948,9.8,251.2,250.0,AMERICAN SYMPHONY,,,60.0,0.0,100.0,18.0,0.0,60.0,A
367131260,2023-01-01T00:17:47,47.65927,-122.38135,0.0,340.2,511.0,CHICHAGOF,IMO7100421,WDD3431,30.0,0.0,24.0,10.0,2.5,30.0,A
367419080,2023-01-01T00:00:04,40.66617,-74.0695,0.0,11.1,116.0,ELK RIVER,IMO9564047,WDE9599,31.0,0.0,28.0,9.0,3.4,31.0,A
368237220,2023-01-01T00:09:20,38.39514,-90.33622,4.2,35.7,41.0,HFL MARINER,,WDM7784,57.0,12.0,353.0,33.0,3.7,57.0,A
367702310,2023-01-01T00:09:31,37.7045,-88.11222,5.0,235.9,235.0,NOBLE C PARSONAGE,,WDI4816,31.0,12.0,38.0,13.0,,57.0,A
303517000,2023-01-01T00:17:34,26.71771,-91.42461,0.2,198.5,205.0,JOSHUA CANDIES,IMO9551636,WJCD,90.0,0.0,86.0,18.0,6.2,90.0,A
366951060,2023-01-01T00:00:06,36.97771,-89.10437,3.6,142.6,144.0,AMERICAN HERITAGE,,WDB7989,31.0,12.0,55.0,16.0,,57.0,A
368091250,2023-01-01T00:15:13,29.36582,-89.5329,0.0,12.4,282.0,MISS KATE,,WDK8144,90.0,12.0,0.0,0.0,2.8,90.0,A
367142430,2023-01-01T00:04:24,28.8671,-92.14501,3.5,260.6,511.0,LUCKY JOHNNY,IMO8983909,WDD4267,30.0,,26.0,7.0,,,B
247275400,2023-01-01T00:15:19,40.63817,-74.05633,10.9,164.0,164.0,GRANDE BENIN,IMO9343170,ICEX,70.0,0.0,210.0,32.0,9.8,70.0,A
368247910,2023-01-01T00:04:38,48.42711,-123.38315,0.1,179.5,511.0,HARVEST MOON,IMO0000000,WDM8934,37.0,,19.0,5.0,,,B
369494407,2023-01-01T00:01:16,38.94854,-74.88969,0.0,342.4,344.0,CG49407,,,90.0,0.0,14.0,,,51.0,A
367491260,2023-01-01T00:02:07,46.76283,-92.08534,0.0,30.4,511.0,PURR-ECIOUS TIME,,WDF8089,37.0,,10.0,,,,B
367612050,2023-01-01T00:01:19,29.84107,-91.71578,0.0,360.0,511.0,BRANDY NICOLE,,WDH3897,31.0,0.0,19.0,7.0,,0.0,A
316043224,2023-01-01T00:08:51,49.29367,-123.13082,0.0,360.0,511.0,SWEET THING,IMO0000000,,37.0,,16.0,5.0,,,B
367656790,2023-01-01T00:04:47,30.39533,-80.87796,6.3,7.5,3.0,CAROLINA COAST,IMO7042863,WDH8317,31.0,0.0,33.0,10.0,5.0,52.0,A
368072240,2023-01-01T00:12:57,47.56208,-122.62402,0.0,97.2,314.0,WATERMAN,,WDK6206,60.0,0.0,21.0,8.0,1.5,60.0,A
311263000,2023-01-01T00:08:58,29.13232,-94.43337,7.7,123.2,124.0,ADVENTURE OFTHE SEAS,IMO9167227,C6SA3,60.0,0.0,311.0,49.0,8.6,60.0,A
368246270,2023-01-01T00:03:37,29.13063,-90.2178,0.0,246.7,256.0,TAYLOR DANOS,IMO9380714,WDM8767,60.0,0.0,27.0,8.0,0.0,60.0,A
319934000,2023-01-01T00:03:44,26.05849,-80.13647,0.0,227.3,357.0,MIZU,IMO1008255,ZCIT2,37.0,5.0,53.0,8.0,2.5,37.0,A
369567000,2023-01-01T00:14:35,33.73278,-118.22221,0.1,283.6,189.0,SEA RELIANCE,IMO9275878,WEOB,31.0,1.0,40.0,12.0,5.9,31.0,A
366996720,2023-01-01T00:01:56,30.4699,-91.74208,0.1,70.4,339.0,LOU NATARO,,WDC2714,31.0,0.0,24.0,8.0,,52.0,A
235095836,2023-01-01T00:10:59,29.21751,-89.28568,13.0,147.1,147.0,VECTIS ISLE,IMO9626156,2GAS8,70.0,0.0,123.0,17.0,7.9,70.0,A
338396292,2023-01-01T00:14:18,25.76859,-80.13947,0.1,360.0,511.0,NAMASTE,IMO0000000,,37.0,,18.0,0.0,,,B
368009410,2023-01-01T00:10:54,32.71482,-117.22879,0.0,219.9,511.0,KICKBACK,,WDJ7714,37.0,,,,,,B
338990000,2023-01-01T00:07:53,40.81168,-73.7655,0.0,168.3,359.0,KINGS POINTER,IMO7925302,,90.0,5.0,53.0,11.0,3.9,90.0,A
338126792,2023-01-01T00:10:06,31.1007,-87.9705,0.0,360.0,511.0,INTEGRITY,,,90.0,3.0,49.0,,,33.0,A
366978720,2023-01-01T00:01:05,46.25201,-124.08717,5.1,47.1,57.0,MILLENNIUM FALCON,IMO9219575,WCZ8082,31.0,0.0,32.0,11.0,4.9,31.0,A
636021383,2023-01-01T00:13:34,31.95037,-80.61656,8.8,110.1,115.0,LARGO EAGLE,IMO9935911,5LDR6,80.0,0.0,183.0,32.0,8.9,80.0,A
367331730,2023-01-01T00:10:36,46.25866,-124.05371,5.2,89.3,91.0,COLUMBIA,,WDE2933,90.0,0.0,,,,50.0,A
367517410,2023-01-01T00:04:21,36.96396,-76.40984,0.0,360.0,511.0,OCEAN LEADER,IMO8034045,WDG2613,30.0,,25.0,7.0,,,B
477850300,2023-01-01T00:04:48,29.83468,-93.96508,0.0,34.7,303.0,AN DING HAI,IMO9751303,VRQJ8,70.0,5.0,,,,70.0,A
367390640,2023-01-01T00:03:09,29.79535,-89.35721,0.0,46.6,511.0,LIL C,,WDE7224,31.0,0.0,14.0,5.0,,31.0,A
367405830,2023-01-01T00:01:12,29.7445,-93.86878,0.0,84.0,135.0,C-TRACTOR 21,IMO9529750,WDE8466,31.0,0.0,33.0,12.0,5.7,52.0,A
368095340,2023-01-01T00:06:42,29.83802,-90.04244,0.0,209.5,511.0,GAMBLER,,WDK8562,52.0,15.0,19.0,8.0,0.0,52.0,A
366999471,2023-01-01T00:03:49,42.61039,-70.65891,0.0,37.8,511.0,CG47303,,,90.0,15.0,14.0,,,51.0,A
367717840,2023-01-01T00:05:54,38.40348,-82.55569,0.0,360.0,511.0,TAYLOR RENEE,,WDI6355,31.0,15.0,17.0,,,31.0,A
367650190,2023-01-01T00:08:34,30.17287,-93.31928,0.0,324.2,7.0,TY DOLESE,,WDH7645,31.0,12.0,26.0,,,90.0,A
367342960,2023-01-01T00:17:03,27.81333,-97.41241,3.7,274.9,282.0,GOLDEN STATE,IMO9407562,WHDV,80.0,0.0,183.0,32.0,12.8,80.0,A
367552410,2023-01-01T00:00:03,39.25567,-76.55017,0.0,188.0,511.0,ANNABELLE DOROTHY MO,IMO9650406,WDG5993,31.0,0.0,26.0,10.0,,57.0,A
368031660,2023-01-01T00:04:42,39.82708,-75.384,0.0,236.0,511.0,JOKER,IMO8969317,WDK2018,52.0,12.0,26.0,8.0,0.0,52.0,A
368045410,2023-01-01T00:02:20,27.84011,-97.0692,0.0,140.5,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
367425910,2023-01-01T00:04:15,46.96066,-123.83478,0.0,360.0,511.0,SEA HORSE,,WDF2196,90.0,3.0,43.0,17.0,,99.0,A
366917110,2023-01-01T00:18:51,38.25432,-85.83595,7.9,180.8,184.0,FRANK STEGBAUER,,WCX7185,31.0,12.0,34.0,10.0,,57.0,A
368150680,2023-01-01T00:16:26,29.68336,-91.27761,0.0,308.4,511.0,EMILEE ALEXIS,,WDL6432,57.0,12.0,20.0,7.0,0.0,57.0,A
311008700,2023-01-01T00:00:38,48.35321,-123.35476,0.2,94.9,127.0,VICTORY LEADER,IMO9395628,C6XG4,70.0,1.0,189.0,32.0,9.1,70.0,A
368070920,2023-01-01T00:01:02,29.65013,-91.12315,4.1,339.4,340.0,UNCLE BLUE,IMO8644450,WDK6068,38.0,12.0,0.0,0.0,2.3,38.0,A
367455780,2023-01-01T00:01:21,29.01863,-89.64143,17.4,37.1,511.0,ZACHARY TAYLOR,IMO8982589,WDF4780,60.0,13.0,35.0,7.0,,60.0,A
367645150,2023-01-01T00:12:10,40.58536,-74.2095,0.0,247.1,511.0,STEPHEN B,IMO8334081,WDH7135,31.0,0.0,22.0,7.0,,31.0,A
775992195,2023-01-01T00:10:11,18.3433,-65.63683,0.0,309.0,309.0,ISLAND CLAND,IMO0000000,Y256967,37.0,,14.0,4.0,,,B
367787640,2023-01-01T00:14:13,29.92325,-89.95358,9.1,87.5,85.0,SPIRIT,,WDJ5436,31.0,12.0,22.0,8.0,,57.0,A
368203890,2023-01-01T00:16:48,26.34866,-80.07493,0.1,360.0,511.0,DEEP PROMOCEAN,IMO0000000,WDM4160,37.0,,20.0,6.0,,,B
316032851,2023-01-01T00:08:24,48.65268,-123.39377,0.0,12.8,511.0,NOR'END,,,37.0,5.0,,,,37.0,A
367591950,2023-01-01T00:05:27,29.30876,-94.82361,0.0,292.6,511.0,FREEDOM,,WDG9866,31.0,5.0,25.0,,,52.0,A
303589000,2023-01-01T00:05:40,31.94907,-80.76711,0.6,355.4,304.0,DODGE ISLAND,IMO7917800,WDB4450,90.0,0.0,85.0,15.0,5.4,90.0,A
354800000,2023-01-01T00:03:31,28.03824,-92.7228,12.9,321.9,323.0,PRO ONYX,IMO9862413,3EXR3,80.0,0.0,183.0,32.0,11.5,80.0,A
338385912,2023-01-01T00:14:51,48.74784,-123.22845,0.0,24.5,511.0,HARBORLARK,IMO0000000,,37.0,,12.0,4.0,,,B
538071032,2023-01-01T00:01:34,25.94489,-80.13707,0.0,263.2,511.0,ACCREWED INTEREST,IMO0000000,V71G2,37.0,,44.0,10.0,,,B
367402560,2023-01-01T00:03:40,37.0842,-88.59086,0.0,292.3,511.0,DIANE B SIEGEL,,WDE8188,31.0,15.0,31.0,10.0,,31.0,A
367754450,2023-01-01T00:08:14,42.47964,-73.78843,0.1,328.5,511.0,MISTER JIM,IMO8957376,WDJ2018,31.0,0.0,21.0,7.0,,52.0,A
224989000,2023-01-01T00:05:37,24.5063,-79.85236,18.8,43.3,40.0,RIAS BAIXAS KNUTSEN,IMO9825568,EBRU,80.0,0.0,299.0,48.0,12.2,80.0,A
368236260,2023-01-01T00:11:57,47.56917,-122.34958,0.5,360.0,511.0,FUSAKO,IMO0000000,WDM7674,37.0,,11.0,3.0,,,B
636092935,2023-01-01T00:15:45,24.71284,-79.7296,12.7,31.3,31.0,GASCHEM DOLLART,IMO9744776,D5VO6,80.0,0.0,160.0,25.0,9.9,80.0,A
368144320,2023-01-01T00:13:16,30.03283,-91.25788,4.8,177.3,180.0,MIKE MITCHELL,,WDL5774,31.0,12.0,24.0,9.0,3.1,31.0,A
367005130,2023-01-01T00:08:15,29.96771,-93.86042,0.0,248.4,511.0,GULF DAWN,IMO6709725,WCY2448,31.0,11.0,29.0,8.0,3.3,0.0,A
372280000,2023-01-01T00:06:55,34.21717,-76.37948,8.5,228.9,231.0,BONA FIDE,IMO6705016,3EUD3,30.0,0.0,105.0,13.0,5.5,73.0,A
368274380,2023-01-01T00:04:27,30.05888,-93.57295,5.1,88.2,87.0,ERIC LIVINGSTON,IMO1327112,WDN3720,57.0,12.0,36.0,10.0,3.1,57.0,A
303233000,2023-01-01T00:03:23,47.65574,-122.36555,0.0,50.2,133.0,ALASKA MARINER,IMO8513687,WSM5364,31.0,11.0,33.0,9.0,,32.0,A
366880790,2023-01-01T00:02:44,28.35762,-80.7253,0.0,320.9,186.0,ESCARGOT,,WDB2871,37.0,,12.0,4.0,,,B
366983440,2023-01-01T00:01:12,41.90245,-82.95126,11.3,275.4,274.0,JOYCE L VANENKEVORT,IMO8973033,WDB9821,31.0,0.0,41.0,15.0,,52.0,A
368179290,2023-01-01T00:13:14,29.54648,-95.04359,0.0,285.3,511.0,MEMENTO MORI,IMO0000000,WDL9459,36.0,,13.0,5.0,,,B
235010450,2023-01-01T00:12:07,42.79553,-125.29558,15.9,2.0,2.0,EVER SMART,IMO9300403,MLBD9,70.0,0.0,299.0,42.0,14.2,70.0,A
367782040,2023-01-01T00:07:24,18.4627,-66.10361,1.1,297.4,511.0,REBEL LADY,IMO0000000,WDJ4875,30.0,,21.0,5.0,,,B
367479990,2023-01-01T00:08:14,47.62011,-122.51323,0.0,209.7,286.0,WSF KENNEWICK,IMO9618331,WDF6991,60.0,0.0,83.0,19.0,3.2,60.0,A
367999660,2023-01-01T00:04:48,18.28295,-65.63696,0.0,41.5,511.0,IMILOA,IMO0000000,WDK6544,36.0,,12.0,7.0,,,B
311000980,2023-01-01T00:01:13,37.20028,-76.14966,12.9,19.8,18.0,ST. PAUL,IMO9623051,C6ER6,70.0,0.0,178.0,29.0,9.9,70.0,A
367507080,2023-01-01T00:18:41,32.05897,-91.05735,4.3,343.0,511.0,LOUIS DEVELLE,,WDF9622,31.0,0.0,40.0,12.0,,57.0,A
367778330,2023-01-01T00:03:19,34.24686,-119.26524,0.1,223.5,511.0,KAYLEE,IMO0000000,WDJ4506,36.0,,10.0,3.0,,,B
368179260,2023-01-01T00:02:16,27.31966,-90.54218,0.0,133.6,55.0,MILLIE,IMO9732498,WDL9456,79.0,0.0,82.0,17.0,3.6,79.0,A
367677650,2023-01-01T00:12:30,28.85587,-96.02955,0.0,242.9,511.0,TOM COTTON,,WDI2387,31.0,12.0,21.0,,,57.0,A
367387060,2023-01-01T00:14:18,29.60289,-89.86642,0.0,270.6,511.0,MISS CAITLIN,,WCY8575,60.0,15.0,13.0,,,31.0,A
367512330,2023-01-01T00:00:08,25.85998,-80.1453,8.1,192.0,185.0,ANDIAMO,,WDG2120,37.0,0.0,24.0,,,37.0,A
368229380,2023-01-01T00:03:41,47.60468,-122.34068,0.0,360.0,511.0,LADY MARY,,WCY4834,60.0,5.0,0.0,0.0,25.5,60.0,A
367658140,2023-01-01T00:10:52,40.65861,-74.03824,0.1,122.2,17.0,DYLAN COOPER,IMO9769934,WDH8454,31.0,1.0,35.0,10.0,4.9,57.0,A
367420440,2023-01-01T00:07:51,38.61633,-90.18341,3.6,18.0,16.0,SUSAN K,,WDE9718,31.0,12.0,45.0,14.0,,52.0,A
366995550,2023-01-01T00:07:04,38.40373,-82.5568,0.0,283.7,511.0,MISS HEATHER,,WDC2609,31.0,12.0,22.0,8.0,,57.0,A
366693850,2023-01-01T00:12:16,26.08245,-80.11544,0.0,44.9,82.0,BROWARD,IMO9123568,WCU2633,31.0,0.0,30.0,12.0,4.4,52.0,A
368102010,2023-01-01T00:03:33,41.10016,-72.3615,0.0,283.8,511.0,MENHADEN,,WDK9260,60.0,15.0,40.0,15.0,0.0,60.0,A
367775720,2023-01-01T00:02:21,26.06193,-80.13081,0.0,103.3,511.0,INDEPENDENCE 3,,WDJ4233,37.0,,28.0,,,,B
367078250,2023-01-01T00:08:15,40.64043,-74.12877,0.0,109.2,175.0,JASON REINAUER,IMO7437056,WDC7869,31.0,0.0,28.0,8.0,4.1,52.0,A
316043287,2023-01-01T00:16:15,48.42781,-123.39715,0.0,360.0,511.0,SPILL RESPONSE,IMO0000000,,37.0,,13.0,4.0,,,B
338392816,2023-01-01T00:11:10,26.12912,-80.10928,6.9,326.6,511.0,COOL BREEZE,IMO0000000,,37.0,,13.0,5.0,,,B
367725290,2023-01-01T00:03:50,41.67576,-88.01112,0.0,51.0,59.0,DEREK E,,WDI7094,31.0,15.0,23.0,7.0,,31.0,A
367347130,2023-01-01T00:08:17,40.43336,-74.07897,0.0,329.9,511.0,SEASTREAK NEW YORK,IMO8967620,WDE3997,60.0,15.0,42.0,10.0,2.0,60.0,A
367474340,2023-01-01T00:06:12,26.78093,-80.04025,0.0,139.2,511.0,LIGHTS OUT,,WDF6445,37.0,,19.0,5.0,,,B
368137980,2023-01-01T00:08:39,30.04204,-93.7341,4.9,46.5,511.0,LADY EDWINA,,WAG6868,31.0,0.0,0.0,0.0,3.0,31.0,A
368248520,2023-01-01T00:08:16,37.79521,-122.3917,0.0,232.2,233.0,DORADO,IMO1324772,WDM8995,60.0,0.0,40.0,11.0,2.0,60.0,A
477207400,2023-01-01T00:03:37,36.58036,-75.21519,11.1,148.5,149.0,SEASPAN LONCOMILLA,IMO9437385,VRFB3,70.0,0.0,261.0,32.0,11.0,70.0,A
338118674,2023-01-01T00:06:13,33.72627,-118.26904,0.1,314.2,511.0,BAYWATCH 19,,WZB9310,90.0,15.0,,,,0.0,A
316017110,2023-01-01T00:08:37,41.49719,-81.70785,0.0,220.7,285.0,NACC ALICUDI,IMO9586435,VABD,70.0,5.0,120.0,17.0,5.3,70.0,A
367707560,2023-01-01T00:15:30,35.53269,-76.53536,0.0,321.0,288.0,PROMESA,,WDI5339,37.0,0.0,19.0,,,37.0,A
367011820,2023-01-01T00:15:06,30.69968,-88.03433,0.0,343.5,166.0,JINX P SMITH,,WDF5817,31.0,12.0,32.0,10.0,,57.0,A
